ID,Description_Lang_enUS
11958,Isle of Conquest
11959,Isle of Conquest victories
11960,Infused Mushroom Meatloaf - Alliance
11961,Infused Mushroom Meatloaf - Horde
12018,"Earth, Wind and Fire"
12019,"Earth, Wind and Fire"
12038,Deaths from Hogger
12059,Destroy a vehicle
12060,Win Isle of Conquest.
12061,Win Isle of Conquest.
12062,Win Isle of Conquest.
12063,Win Isle of Conquest.
12064,Win Isle of Conquest.
12065,Win Isle of Conquest.
12066,Bombs used on enemy gates
12067,Bombs used on enemy gates
12068,Players killed
12078,Feast for the Legerddemain - Alliance
12079,Feast for the Legerdemain - Horde
12080,Infused Mushroom Meatloaf - Alliance
12081,Infused Mushroom Meatloaf - Alliance
12082,Infused Mushroom Meatloaf - Alliance
12083,Infused Mushroom Meatloaf - Alliance
12084,Infused Mushroom Meatloaf - Alliance
12085,Infused Mushroom Meatloaf - Alliance
12114,Vehicles killed
12116,Swarm Scarabs Slain
12132,Bombs disarmed
12158,Workshop
12159,Hangar
12160,Docks
12161,Horde Keep
12162,Alliance Keep
12163,Courtyard
12178,Glaive Thrower
12179,Demolisher
12181,Catapult
12182,Siege Engine
12183,Players killed
12198,Swarm Scarabs Slain
12199,Defeat the Beasts of Northrend
12200,Defeat Lord Jaraxxus
12201,Defeat the Faction Champions
12202,Defeat the Twin Val'kyr
12203,Complete the Trial of the Grand Crusader
12204,Defeat the Beasts of Northrend
12205,Defeat Lord Jaraxxus
12206,Defeat the Faction Champions
12207,Defeat the Twin Val'kyr
12208,Complete the Trial of the Grand Crusader
12209,Beasts Attempt
12210,Beasts Attempt
12211,Beasts Attempt
12212,Jaraxxus Attempt
12213,Jaraxxus Attempt
12214,Jaraxxus Attempt
12215,Jaraxxus Attempt
12216,Faction Champions attempt
12217,Faction Champions attempt
12218,Faction Champions attempt
12219,Faction Champions attempt
12220,Val'kyr Twins attempt
12221,Val'kyr Twins attempt
12222,Val'kyr Twins attempt
12223,Val'kyr Twins attempt
12224,Anub'arak attempt
12225,Anub'arak attempt
12226,Anub'arak attempt
12227,Anub'arak attempt
12228,Defeat the Beasts of Northrend
12229,Defeat the Beasts of Northrend
12230,Defeat the Beasts of Northrend
12231,Defeat the Beasts of Northrend
12232,Defeat Lord Jaraxxus
12233,Defeat Lord Jaraxxus
12234,Defeat Lord Jaraxxus
12235,Defeat Lord Jaraxxus
12236,Defeat the Faction Champions
12237,Defeat the Faction Champions
12238,Defeat the Faction Champions
12239,Defeat the Faction Champions
12240,Defeat the Twin Val'kyr
12241,Defeat the Twin Val'kyr
12242,Defeat the Twin Val'kyr
12243,Defeat the Twin Val'kyr
12244,Complete the Trial of the Crusader
12245,Complete the Trial of the Crusader
12246,Complete the Trial of the Crusader
12247,Complete the Trial of the Crusader
12258,Val'kyr Twins
12278,Kill Acidmaw & Dreadscale within 10sec
12279,Kill Acidmaw & Dreadscale within 10sec
12280,Kill Acidmaw & Dreadscale within 10sec
12281,Kill Acidmaw & Dreadscale within 10sec
12298,Lana Stouthammer
12299,Colosos
12300,Ambrose Boltspark
12301,Jaelyne Evensong
12302,Mokra the Skullcrusher
12303,Deathstalker Visceri
12304,Runok Wildmane
12305,Eressea Dawnsinger
12306,Zul'tore
12307,Argent Confessor Paletress
12308,Eadric the Pure
12309,The Black Knight
12310,Marshal Jacob Alerius
12311,Lana Stouthammer
12312,Colosos
12313,Ambrose Boltspark
12314,Jaelyne Evensong
12315,Argent Confessor Paletress
12316,Eadric the Pure
12317,The Black Knight
12318,Mokra the Skullcrusher
12319,Deathstalker Visceri
12320,Runok Wildmane
12321,Eressea Dawnsinger
12322,Zul'tore
12323,Argent Confessor Paletress
12324,Eadric the Pure
12338,Complete the Trial of the Grand Crusader
12339,Complete the Trial of the Grand Crusader
12340,Complete the Trial of the Grand Crusader
12341,Complete the Trial of the Grand Crusader
12342,Complete the Trial of the Grand Crusader
12343,Complete the Trial of the Grand Crusader
12344,Complete the Trial of the Grand Crusader
12345,Complete the Trial of the Grand Crusader
12346,Complete the Trial of the Grand Crusader
12347,Complete the Trial of the Grand Crusader
12348,Complete the Trial of the Grand Crusader
12349,Complete the Trial of the Grand Crusader
12350,Complete the Trial of the Grand Crusader
12358,Complete the Trial of the Grand Crusader
12359,Complete the Trial of the Grand Crusader
12360,Complete the Trial of the Grand Crusader
12378,"300,000 healing in Isle of Conquest"
12379,"Do 300,000 Damage in Isle of Conquest"
12398,Complete five daily quests with your orphan out.
12418,Emblem of Heroism
12419,Emblem of Valor
12420,Emblem of Conquest
12421,Emblem of Triumph
12439,The Black Knight
12478,
12479,
12480,
12481,
12482,
12498,Emblem of Frost
12499,Emblem of Frost
12500,Emblem of Frost
12501,Emblem of Frost
12502,Emblem of Frost
12503,Emblem of Frost
12504,Emblem of Frost
12505,Emblem of Frost
12506,Emblem of Frost
12519,The Black Knight
12538,Marshal Jacob Alerius
12539,Marshal Jacob Alerius
12540,Marshal Jacob Alerius
12541,Marshal Jacob Alerius
12542,Marshal Jacob Alerius
12543,Marshal Jacob Alerius
12544,Marshal Jacob Alerius
12545,Marshal Jacob Alerius
12546,Marshal Jacob Alerius
12547,Marshal Jacob Alerius
12548,Argent Confessor Paletress
12549,Argent Confessor Paletress
12550,Eadric the Pure
12551,Eadric the Pure
12552,The Black Knight
12553,The Black Knight
12558,Onyxia
12559,Onyxia
12562,Logged in during 5th anniversary event
12564,Onyxia
12565,Onyxia
12566,Onyxia
12567,Onyxia
12568,Onyxia
12569,Onyxia
12578,Isle of Conquest
12579,30 hks in ioc
12598,Furious Gladiator's Tabard
12599,Relentless Gladiator's Tabard
12600,Tabard of the Achiever
12618,Crimson Whelpling
12619,Azure Whelpling
12620,Emerald Whelpling
12621,Darting Hatchling
12622,Gundrak Hatchling
12623,Ravasaur Hatchling
12624,Razormaw Hatchling
12625,Razzashi Hatchling
12626,Chuck
12627,Deviate Hatchling
12628,Disgusting Oozeling
12629,Hyacinth Macaw
12630,Leaping Hatchling
12631,Mojo
12632,Scorchling
12633,Toothy
12634,Muckbreath
12635,Rivendare's Deathcharger
12636,Snarly
12638,Medallion of the Alliance
12639,Medallion of the Horde
12658,Thrall
12659,Vol'jin
12660,Lor'themar Theron
12661,Lady Sylvanas Windrunner
12662,Cairne Bloodhoof
12663,King Varian Wrynn
12664,King Magni Bronzebeard
12665,High Tinker Mekkatorque
12666,Tyrande Whisperwind
12667,Prophet Velen
12678,Ingvar the Plunderer
12679,King Ymiron
12680,Ley-Guardian Eregos
12681,Mal'Ganis
12682,Kronus
12683,Sjonnir the Ironshaper
12684,Anub'arak
12685,Herald Volazj
12686,The Prophet Tharon'ja
12687,Gal'darah
12688,Cyanigosa
12689,Keristrasza
12698,
12738,Bronjahm
12739,Devourer of Souls
12740,Forgemaster Garfrost
12741,Ick and Krick
12742,Falric
12743,Survive the encounter with the Lich King
12744,Scourgelord Tyrannus and Rimefang
12745,Bronjahm
12746,Devourer of Souls
12747,Forgemaster Garfrost
12748,Ick and Krick
12749,Scourgelord Tyrannus and Rimefang
12750,Falric
12751,Survive the encounter with the Lich King
12752,Bronjahm
12756,Ghoul Explode
12757,Rescue Valithiria Dreamwalker
12758,Sindragosa
12759,Festergut
12760,Rotface
12761,Professor Putricide
12762,Defeat the Blood Prince Council
12763,Defeat Blood-Queen Lana'thel
12764,The Lich King
12765,Storming the Citadel
12766,The Frostwing Halls
12767,The Plagueworks
12768,The Crimson Hall
12769,The Frozen Throne
12770,Lord Marrowgar
12771,Claim victory in the Gunship Battle
12772,The Deathbringer
12773,Lady Deathwhisper
12775,Lord Marrowgar slain
12776,Lady Deathwhisper
12777,Gunship Battle
12778,Deathbringer
12780,Defeat Blood-Queen Lana'thel without becoming a vampire
12798,Ingvar the Plunderer
12799,King Ymiron
12800,Ley-Guardian Eregos
12801,Mal'Ganis
12802,Kronus
12803,Sjonnir the Ironshaper
12804,Anub'arak
12805,Herald Volazj
12806,The Prophet Tharon'ja
12807,Gal'darah
12808,Cyanigosa
12809,Keristrasza
12818,The Lich King
12822,Sindragosa
12823,Vile Spirits
12825,The Lich King
12826,The Lich King
12827,Toravon the Ice Watcher
12828,Toravon the Ice Watcher
12838,A Gift for the High Priestess of Elune
12839,A Gift for the Prophet
12840,A Gift for the Lord of Ironforge
12841,A Gift for the King of Stormwind
12842,A Gift for the Warchief
12843,A Gift for the Regent Lord of Quel'Thalas
12844,A Gift for the High Chieftain
12845,A Gift for the Banshee Queen
12846,
12859,Handful of Rose Petals on Sraaz
12878,
12879,
12880,
12881,
12882,
12883,
12884,
12885,
12886,
12887,
12888,
12889,
12890,
12891,
12892,
12898,Curious Oracle Hatchling
12899,Curious Oracle Hatchling
12900,Curious Wolvar Pup
12901,Curious Wolvar Pup
12902,
12903,
12904,
12905,
12906,
12907,
12908,Hallowed Helm
12909,The Lich King
12910,Win the Kalu'ak Fishing Derby
12911,Ashen Verdict Exalted
12912,
12913,
12914,
12917,Boned
12918,Full House
12919,I'm on a Boat
12920,I've Gone and Made a Mess
12921,Dances with Oozes
12922,Flu Shot Shortage
12923,"Nausea, Heartburn, Indigestion"
12924,The Orb Whisperer
12925,"Once Bitten, Twice Shy"
12926,Portal Jockey
12927,All You Can Eat
12928,Been Waiting a Long Time for This
12945,Lord Marrowgar
12946,The Deathbringer
12947,Claim victory in the Gunship Battle
12948,Lady Deathwhisper
12949,Festergut
12950,Rotface
12951,Professor Putricide
12952,Defeat the Blood Prince Council
12953,Defeat Blood-Queen Lana'thel
12954,Rescue Valithiria Dreamwalker
12955,Sindragosa
12956,Storming the Citadel
12957,The Frozen Throne
12958,The Frostwing Halls
12959,The Plagueworks
12960,The Crimson Hall
12962,Lord Marrowgar slain
12966,Rotface
12967,Festergut
12968,Professor Putricide
12969,Prince Valanar
12971,Valithria
12972,Sindragosa
12975,Shadowmourne
12976,Devourer of Souls
12977,Festergut
12978,Valithria
12979,Valithria
12980,Valithria
12981,Professor Putricide
12982,Festergut
12983,Rotface
12984,Rotface
12985,Rotface
12986,Festergut
12987,Professor Putricide
12988,Professor Putricide
12989,Sindragosa
12990,Marwyn
12991,Marwyn
12992,
12993,
12994,
12995,Lady Deathwhisper
12996,Sindragosa
12997,Lady Deathwhisper
12998,Lady Deathwhisper
12999,Furious Gladiator
13000,Relentless Gladiator
13001,Deadly Gladiator
13002,Furious Gladiator
13003,Relentless Gladiator
13004,Furious Gladiator
13005,Relentless Gladiator
13006,Furious Gladiator
13007,Relentless Gladiator
13008,
13009,
13010,
13011,Defeat Blood-Queen Lana'thel while a vampire
13012,Defeat Blood-Queen Lana'thel without becoming a vampire
13013,Defeat Blood-Queen Lana'thel while a vampire
13016,Boned
13017,Full House
13018,I'm on a Boat
13019,I've Gone and Made a Mess
13020,Dances with Oozes
13021,Flu Shot Shortage
13022,"Nausea, Heartburn, Indigestion..."
13023,The Orb Whisperer
13024,"Once Bitten, Twice Shy"
13025,Portal Jockey
13026,All You Can Eat
13027,Been Waiting a Long Time for This
13028,Neck-Deep in Vile
13029,
13030,
13031,
13032,Prince Valanar
13033,Prince Valanar
13034,Prince Valanar
13035,Deathbringer
13036,Deathbringer
13037,Deathbringer
13039,Lord Marrowgar
13040,Lady Deathwhisper
13041,Claim victory in the Gunship Battle
13042,The Deathbringer
13043,Festergut
13044,Rotface
13045,Professor Putricide
13046,Defeat the Blood Prince Council
13047,Defeat Blood-Queen Lana'thel
13048,Rescue Valithiria Dreamwalker
13049,Sindragosa
13050,Lord Marrowgar
13051,Lady Deathwhisper
13052,Claim victory in the Gunship Battle
13053,The Deathbringer
13054,Festergut
13055,Rotface
13056,Professor Putricide
13057,Defeat the Blood Prince Council
13058,Defeat Blood-Queen Lana'thel
13059,Rescue Valithiria Dreamwalker
13060,Sindragosa
13061,Storming the Citadel
13062,The Plagueworks
13063,The Crimson Hall
13064,The Frostwing Halls
13065,The Frozen Throne
13066,Storming the Citadel
13067,The Plagueworks
13068,The Crimson Hall
13069,The Frostwing Halls
13070,The Frozen Throne
13071,Heroic: Storming the Citadel (10 player)
13072,Heroic: The Plagueworks (10 player)
13073,Heroic: The Crimson Hall (10 player)
13074,Heroic: The Frostwing Halls (10 player)
13075,Heroic: Storming the Citadel (25 player)
13076,Heroic: The Plagueworks (25 player)
13077,Heroic: The Crimson Hall (25 player)
13078,Heroic: The Frostwing Halls (25 player)
13079,Gunship Battle
13080,Gunship Battle
13081,Gunship Battle
13089,Lord Marrowgar
13090,Lord Marrowgar
13091,Lord Marrowgar
13092,Lord Marrowgar
13093,Lady Deathwhisper
13094,Claim victory in the Gunship Battle
13095,The Deathbringer
13096,Festergut
13097,Rotface
13098,Defeat the Blood Prince Council
13099,Rescue Valithiria Dreamwalker
13100,Professor Putricide
13101,Defeat Blood-Queen Lana'thel
13102,Sindragosa
13103,The Lich King
13104,Lady Deathwhisper
13105,Lady Deathwhisper
13106,Lady Deathwhisper
13107,Toravon the Ice Watcher
13108,Toravon the Ice Watcher
13109,Claim victory in the Gunship Battle
13110,Claim victory in the Gunship Battle
13111,Claim victory in the Gunship Battle
13112,The Deathbringer
13113,The Deathbringer
13114,The Deathbringer
13115,Festergut
13116,Festergut
13117,Festergut
13118,Rotface
13119,Rotface
13120,Rotface
13121,Defeat the Blood Prince Council
13122,Defeat the Blood Prince Council
13123,Defeat the Blood Prince Council
13124,Rescue Valithiria Dreamwalker
13125,Rescue Valithiria Dreamwalker
13126,Rescue Valithiria Dreamwalker
13127,Professor Putricide
13128,Professor Putricide
13129,Professor Putricide
13130,Defeat Blood-Queen Lana'thel
13131,Defeat Blood-Queen Lana'thel
13132,Defeat Blood-Queen Lana'thel
13133,Sindragosa
13134,Sindragosa
13135,Sindragosa
13136,The Lich King
13137,The Lich King
13138,The Lich King
13139,Marrowgar
13140,Marrowgar
13141,Deathwhisper
13142,Deathwhisper
13143,Gunship
13144,Gunship
13145,Deathbringer
13146,Deathbringer
13147,Festergut
13148,Festergut
13149,Rotface
13150,Rotface
13151,Blood Princes
13152,Blood Princes
13153,Valithria
13154,Valithria
13155,Putricide
13156,Putricide
13157,Blood Queen
13158,Blood Queen
13159,Sindragosa
13160,Sindragosa
13161,Lich King
13162,Lich King
13163,Vile Spirits
13164,Vile Spirits
13166,Bronjahm
13167,Bronjahm
13168,Devourer of Souls
13169,Devourer of Souls
13170,Forgemaster Garfrost
13172,Ick and Krick
13173,Ick and Krick
13174,Scourgelord Tyrannus and Rimefang
13175,Scourgelord Tyrannus and Rimefang
13176,Falric
13177,Falric
13178,Marwyn
13179,Marwyn
13180,Survive the encounter with the Lich King
13181,Survive the encounter with the Lich King
13182,Forgemaster Garfrost
13183,Emblems of Triumph acquired <DND>
13184,Emblems of Frost acquired <DND>
13185,Lord Marrowgar
13186,Lady Deathwhisper
13187,Claim victory in the Gunship Battle
13188,The Deathbringer
13189,Festergut
13190,Rotface
13191,Professor Putricide
13192,Defeat the Blood Prince Council
13193,Defeat Blood-Queen Lana'thel
13194,Rescue Valithiria Dreamwalker
13195,Sindragosa
13196,Lord Marrowgar
13197,Lady Deathwhisper
13198,Claim victory in the Gunship Battle
13199,The Deathbringer
13200,Festergut
13201,Rotface
13202,Professor Putricide
13203,Defeat the Blood Prince Council
13204,Defeat Blood-Queen Lana'thel
13205,Rescue Valithiria Dreamwalker
13206,Sindragosa
13207,Marrowgar
13208,Marrowgar
13209,Deathwhisper
13210,Deathwhisper
13211,Gunship
13212,Gunship
13213,Deathbringer
13214,Deathbringer
13215,Festergut
13216,Festergut
13217,Rotface
13218,Rotface
13219,Blood Princes
13220,Blood Princes
13221,Valithria
13222,Valithria
13223,Putricide
13224,Putricide
13225,Blood Queen
13226,Blood Queen
13227,Sindragosa
13228,Sindragosa
13229,Lich King
13230,Lich King
13233,The Four Horsemen
13234,Maexxna
13235,Thaddius
13236,Loatheb
13237,The Four Horsemen
13238,Maexxna
13239,Loatheb
13240,Thaddius
13241,Tabard of the Lightbringer
13242,Wrathful Gladiator's Tabard
13243,Vile Spirits
13244,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 25-player mode.
13245,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 25-player mode.
13246,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 10-player mode.
13247,Allow Necrotic Plague to stack to 30 before defeating the Lich King in 10-player mode.
13248,Flask of Endless Rage
13249,Flask of Pure Mojo
13250,Flask of Stoneblood
13251,Flask of the North
13252,Flask of the Frost Wyrm
13253,Honorable Kills
13254,Isle of Conquest
13255,Isle of Conquest Killing Blows
13256,Winter Veil Gift
13257,Conjured Mana Strudel
13258,Disenchant rolls made on loot
13259,Honorable Kills
13260,Isle of Conquest
13261,Isle of Conquest Honorable Kills
13262,The Black Knight
13263,Argent Confessor Paletress
13264,Eadric the Pure
13265,Bronjahm
13266,Devourer of Souls
13267,Forgemaster Garfrost
13268,Ick
13269,Krik
13270,Scourgelord Tyrannus
13271,Falric
13272,Marwyn
13273,The Lich King
13274,Koralon the Flame Watcher
13275,Toravon the Ice Watcher
13276,Onyxia
13277,Icehowl
13278,Lord Jaraxxus
13279,Eydis Darkbane
13280,Fjola Lightbane
13281,Anub'arak
13282,Lord Marrowgar
13283,Lady Deathwhisper
13284,Deathbringer Saurfang
13285,Festergut
13286,Rotface
13287,Professor Putricide
13288,Blood-Queen Lana'thel
13289,Sindragosa
13290,The Lich King
13291,Toravon the Ice Watcher
13292,Icehowl
13293,Lord Jaraxxus
13294,Fjola Lightbane
13295,Eydis Darkbane
13296,Anub'arak
13297,Lord Marrowgar
13298,Lady Deathwhisper
13299,Deathbringer Saurfang
13300,Blood-Queen Lana'thel
13301,Sindragosa
13302,The Lich King
13303,Festergut
13304,Rotface
13305,Professor Putricide
13306,Deaths in Trial of the Crusader
13307,Deaths in Icecrown Citadel
13308,Anub'arak
13309,The Lich King
13310,Anub'arak
13311,Anub'arak
13312,Argent Confessor Paletress
13313,Eadric the Pure
13314,The Black Knight
13315,Bronjahm
13316,Devourer of Souls
13317,Forgemaster Garfrost
13318,Ick
13319,Scourgelord Tyrannus
13320,Falric
13321,Marwyn
13323,The Lich King
13324,Toravon the Ice Watcher
13325,Koralon the Flame Watcher
13326,Icehowl
13327,Lord Jaraxxus
13328,Faction Champions
13329,Val'kyr Twins
13330,Anub'arak
13331,Lord Marrowgar
13332,Lady Deathwhisper
13333,Airship Encounter
13334,Deathbringer Saurfang
13335,Valithria Dreamwalker
13336,Festergut
13337,Rotface
13338,Professor Putricide
13339,Blood Princes
13340,Blood-Queen Lana'thel
13341,Sindragosa
13342,The Lich King
13343,Toravon the Ice Watcher
13344,Koralon the Flame Watcher
13345,Onyxia
13346,Icehowl
13347,Lord Jaraxxus
13348,Faction Champions
13349,Val'kyr Twins
13350,Anub'arak
13351,Lord Marrowgar
