ID,SourceText_lang
14661,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (175)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14662,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Exalted|n|cFFFFD200Cost: |r1900|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14663,|cFFFFD200Profession: |rBattle for Azeroth Inscription (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r77|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
14664,|cFFFFD200Profession: |rBattle for Azeroth Inscription (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14665,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Exalted|n|cFFFFD200Cost: |r1900|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14666,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r112|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14667,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Discovery: |rAbyssal Alchemist Stone
14668,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Discovery: |rCrushing Alchemist Stone
14669,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14670,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (170)|n|cFFFFD200Discovery: |rOsmenite Legguards
14671,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (170)|n|cFFFFD200Discovery: |rReinforced Osmenite Legguards
14672,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (165)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14673,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (165)|n|cFFFFD200Discovery: |rOsmenite Girdle
14674,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (165)|n|cFFFFD200Discovery: |rReinforced Osmenite Girdle
14675,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14676,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rAbyssal Synthetic Specs
14677,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rA5C-3N-D3D Synthetic Specs
14678,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14679,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rAbyssal Gearspun Goggles
14680,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rA5C-3N-D3D Gearspun Goggles
14681,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14682,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rAbyssal Bionic Bifocals
14683,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rA5C-3N-D3D Bionic Bifocals
14684,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14685,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rAbyssal Orthogonal Optics
14686,|cFFFFD200Profession: |rBattle for Azeroth Engineering (170)|n|cFFFFD200Discovery: |rA5C-3N-D3D Orthogonal Optics
14687,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (170)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14688,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (170)|n|cFFFFD200Discovery: |rLeviathan's Eye Loop
14689,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (170)|n|cFFFFD200Discovery: |rCrushing Leviathan's Eye Loop
14690,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14691,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Discovery: |rDredged Leather Boots
14692,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Discovery: |rReinforced Dredged Boots
14693,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14694,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Discovery: |rDredged Leather Leggings
14695,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Discovery: |rReinforced Dredged Leggings
14696,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14697,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Discovery: |rCragscale Boots
14698,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (165)|n|cFFFFD200Discovery: |rReinforced Cragscale Boots
14699,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14700,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Discovery: |rCragscale Greaves
14701,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (170)|n|cFFFFD200Discovery: |rReinforced Cragscale Greaves
14702,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (165)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14703,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (165)|n|cFFFFD200Discovery: |rGilded Seaweave Gloves
14704,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (165)|n|cFFFFD200Discovery: |rReinforced Seaweave Gloves
14705,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (170)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14706,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (170)|n|cFFFFD200Discovery: |rGilded Seaweave Breeches
14707,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (170)|n|cFFFFD200Discovery: |rReinforced Seaweave Breeches
14708,|cFFFFD200Profession: |rBattle for Azeroth Engineering (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14709,|cFFFFD200Profession: |rBattle for Azeroth Engineering (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14710,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14713,|cFFFFD200Vendor: |rAtolia Seapearl|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rThe Unshackled - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14716,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14719,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r82|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14720,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14721,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14722,|cFFFFD200Drop: |rOperation: Mechagon
14723,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14724,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14725,|cFFFFD200Drop: |rOperation: Mechagon
14726,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14727,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (165)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14728,|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Machinist's Brilliance|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Machinist's Brilliance|n|cFFFFD200Zone: |rNazjatar
14729,|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Force Multiplier|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Force Multiplier|n|cFFFFD200Zone: |rNazjatar
14730,|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Naga Hide|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Naga Hide|n|cFFFFD200Zone: |rNazjatar
14731,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14732,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14733,|cFFFFD200Drop: |rOperation: Mechagon
14734,|cFFFFD200Drop: |rOperation: Mechagon
14735,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14736,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14737,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14738,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14739,|cFFFFD200Profession Trainer: |rBattle for Azeroth Enchanting (155)|n|cFFFFD200Cost: |r92|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14740,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14741,|cFFFFD200Profession: |rBattle for Azeroth Skinning (140)|n|cFFFFD200Trainer: |rRolm|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14742,|cFFFFD200Drop: |rVor'koth|n|cFFFFD200Zone: |rNazjatar
14743,|cFFFFD200Gather: |rNazjatar|n|cFFFFD200Item: |rShriveled Leather Hide|n|n|cFFFFD200Gather: |rNazjatar|n|cFFFFD200Item: |rShriveled Leather Hide
14744,|cFFFFD200Profession: |rBattle for Azeroth Skinning (140)|n|cFFFFD200Trainer: |rRolm|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14745,|cFFFFD200Drop: |rVor'koth|n|cFFFFD200Zone: |rNazjatar
14746,|cFFFFD200Drop: |rVor'koth|n|cFFFFD200Item: |rDeteriorating Cragscales|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200Gather: |rNazjatar|n|cFFFFD200Item: |rDeteriorating Cragscales
14747,|cFFFFD200Profession: |rBattle for Azeroth Inscription (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14748,|cFFFFD200Profession: |rBattle for Azeroth Inscription (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14749,|cFFFFD200Profession: |rBattle for Azeroth Inscription (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14750,|cFFFFD200Profession: |rBattle for Azeroth Inscription (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14751,|cFFFFD200Drop: |rTwilight Fire Guard|n|cFFFFD200Zone: |rSearing Gorge
14752,|cFFFFD200Drop: |rTwilight Fire Guard|n|cFFFFD200Zone: |rSearing Gorge
14753,|cFFFFD200Profession Trainer: |rBattle for Azeroth Enchanting (145)|n|cFFFFD200Cost: |r83|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14754,|cFFFFD200Drop: |rRadiance of Azshara|n|cFFFFD200Zone: |rThe Eternal Palace
14755,|cFFFFD200Drop: |rNazjatar
14758,|cFFFFD200Drop:|r Unshackled Supplies|n
14760,|cFFFFD200Drop:|r Ankoan Supplies
14761,|cFFFFD200Drop:|r Fresh Jelly Deposit|n
14762,|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Oceanic Restoration|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Enchant Weapon - Oceanic Restoration|n|cFFFFD200Zone: |rNazjatar
14766,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14767,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r67|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14768,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14769,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r67|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14770,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14771,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r67|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14772,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r67|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14773,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14774,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14775,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14776,|cFFFFD200Profession: |rBattle for Azeroth Blacksmithing (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14777,|cFFFFD200Profession: |rBattle for Azeroth Engineering (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r112|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14778,|cFFFFD200Profession: |rBattle for Azeroth Engineering (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r112|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14779,|cFFFFD200Profession: |rBattle for Azeroth Inscription (145)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14780,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (145)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14781,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14782,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14783,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14784,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14785,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14786,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14787,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14788,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14789,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14790,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14791,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14792,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14793,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14794,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14795,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (155)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14796,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (150)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14797,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rInstructor Alikana|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
