ID,Description_lang
443744,
443745,
443758,Eliminate the Primalists to draw their leader out
443759,
443761,
443762,
443763,
443779,
443794,
443795,
443796,
443962,
444096,
444097,
444098,
444100,
444101,
444102,
444111,Kill creatures or Players
444112,
444114,Creatures Killed
444115,Creatures Killed
444116,Creatures Killed
444117,Creatures Killed
444118,Creatures Killed
444340,Moonkin Hatchlings rescued
444391,Podling or Umbraclaw slain
444400,Podlings Transmogrified
444402,Complete the race
444404,Complete the race
444405,Complete the race
444406,Complete the race
444407,Complete the race
444408,Complete the race
444413,Loc - Activate
444445,Reinforcement - Activate
444461,Light Activated
444466,weed 2 - Activate
444476,Mine - Activate
444539,Peculiar Plank examined
444550,
444551,
444569,Fungal Enemies slain
444600,
444601,
444674,Defeat the Fungarians
444675,Fungarian
444676,Wildlife
444679,
444701,Finds Unearthed
444702,Artifact Bunny 1
444703,Artifact Bunny 2
444704,Monster Bunny 1
444705,Monster Bunny 2
444706,Rock Bunny
444713,Major Find Unearthed
444732,Finds Unearthed
444733,Artifact Bunny 1
444734,Artifact Bunny 2
444735,Monster Bunny 1
444736,Monster Bunny 2
444737,Rock Bunny
444742,Major Find Unearthed
444752,Finds Unearthed
444753,Artifact Bunny 1
444754,Artifact Bunny 2
444755,Monster Bunny 1
444756,Monster Bunny 2
444757,Rock Bunny
444772,Item 1 Recovered
444774,Duck Carving Recovered
444779,Item 2 Recovered
444780,Recover the Items
444781,Item 1 Recovered
444782,Item 2 Recovered
444783,Notable Item 1 Recovered
444826,Enemy revealed using Sentry Flare
444880,Major Find Unearthed
444932,Sign Placard Recovered
444933,Palette Recovered
444934,Notable Item 2 Recovered
444935,Notable Item 3 Recovered
444974,Item 1 Recovered
444975,Item 2 Recovered
444976,Oil-Drenched Torch Recovered
444977,Bloody Mug Recovered
444978,Ancient Bolt Recovered
444979,Recover the Items
444980,Item 1 Recovered
444981,Item 2 Recovered
444982,Notable Item 1 Recovered
444983,Notable Item 2 Recovered
444984,Notable Item 3 Recovered
445060,Collect Emerald Dewdrops from Frenzied Creatures
445063,
445081,Hallowfall Scythe collected
445140,Item 1 Recovered
445141,Item 2 Recovered
445142,Ancient Shovel Recovered
445143,Corked Vial Recovered
445144,Blacksmith Hammer Recovered
445145,Recover the Items
445146,Item 1 Recovered
445147,Item 2 Recovered
445148,Notable Item 1 Recovered
445149,Notable Item 2 Recovered
445150,Notable Item 3 Recovered
445205,
445335,Notable Item (Any) Recovered
445336,Notable Item (Any) Recovered
445337,Notable Item (Any) Recovered
445343,Speak with Kaiana
445419,Bloom earned
445434,Speak with Bujji
445600,
445602,Speak with Reese
445603,
445620,Speak with Coalo
445631,Speak with Raffles
445632,Speak with Peikon
445875,Chests opened
445883,Creatures slain
445893,
445901,Gyro-Optic Springs collected
445902,Cleanbrass Bolts collected
445906,Control-Gear returned to Ezgi
445929,Living Grotto contained
445931,
445932,
445933,
445934,
445960,Hose 'Em Down - Activate
446010,
446012,
446013,
446014,
446015,
446016,
446037,Remnants Satchels collected
446078,
446172,Elite creatures slain
446176,Items collected
446178,Spells collected
446180,Web of Manipulation - Activate
446232,Stillstone threats eliminated
446233,
446234,
446235,
446236,
446237,
446238,
446239,
446240,
446253,
446255,
446257,Keyflame at the Bleak Shore protected
446395,
446602,
446603,
446626,Elementals stopped
446627,
446628,
446629,
446630,
446631,Kobolds disrupted
446632,
446633,
446634,
446635,
446636,Stop the nerubians
446637,
446638,
446639,
446640,
446669,
446671,
446675,Swirling Debris
446794,Salien Gutters scavenged
446841,
446842,
446843,
446844,
446845,
446846,
446881,Dirt-Cracker Pick used
446918,Swing your sword
446919,Drink your Health Brew
446920,Check Renown at Da'kash Grimledger
446925,Pick up a spell
446929,Open a chest
446939,Try reviving a dead pirate
447040,Vigilant Nestguard corpses collected
447100,Light Activated
447104,
447112,
447118,
447123,
447136,Kobyss slain at The Fading Shore
447138,
447139,
447140,
447141,
447142,
447221,
447288,Plunder Collected
447346,Captain's Orders completed
447531,Subdue Moles or Kill Players
447532,
447533,Subdue Moles
447645,Living Coalesced Silt gathered
447654,Kill Monsters or Players
447655,Kill Players
447656,Kill Monsters
447657,Kill Monsters
447658,Kill Monsters
447704,
447825,Kill Players or Subdue Creatures
447826,Kill Players
447827,Subdue Moose or Rams
447836,Kill Elementals or Players at Dhar Bandar
447837,Kill Players
447838,Kill Sand Elemental
447839,Kill Water Elemental
447902,Kill Cave Borer Worms or Players
447903,Kill Players
447904,Kill Cave Borer Worms
447921,Push back the Kobyss or Kill Players
447922,Kill Players
447923,Push back the Kobyss
447924,Push back the Kobyss
447925,Push back the Kobyss
447929,Push back the Kobyss
448018,Kill Nerubian Forces or Players
448019,Kill Players
448020,Kill Crypt Lords
448053,Kill Nerubian Fighters
448054,Kill Nerubian Casters
448168,Kill Kelp Elemental
448230,
448232,
448269,Titan Artifacts collected
448273,Have a drink and eavesdrop
448274,Sureki War Chest looted
448278,
448281,High Hollows rumor gleaned
448282,
448290,
448304,
448316,Maddening Manifest looted
448320,
448323,
448324,
448325,
448326,
448336,
448345,
448346,
448347,
448358,
448359,
448360,
448361,
448362,
448387,Disobedient Beast-Slave released
448389,
448446,Luminescent Umbrashroom
448453,Gorlocs repelled
448454,
448455,
448456,
448457,
448458,
448459,
448460,
448465,Kill Sand Elemental
448466,Kobolds Slain
448473,Crystalline Brightbloom
448474,
448475,Black Blood Vessel destroyed
448476,Venomancy Flasks destroyed
448477,Alchemical Instruments destroyed
448478,
448479,
448480,
448481,Gelatinous Unguent tested
448482,Roiling Elixir tested
448483,Malodorous Philter tested
448494,Kill Arathi Trainers or Players
448495,Kill Players
448496,Kill Arathi
448500,
448508,
448520,
448542,
448543,
448545,
448552,
448553,
448554,
448556,Queensguard Weaponry sabotaged
448561,
448562,Unattended Arbalests sabotaged
448563,Sureki Smithing Tools sabotaged
448564,
448565,Schismatic Sages slain
448572,
448573,
448574,
448580,
448590,
448591,
448609,Skardyn slain
448611,Abandoned Tools collected
448627,Kill Arathi
448628,Kill Arathi
448642,Mosswool Sheep watered
448647,Pests punted
448667,Obtain supercharged stormrook
448674,Ride the Cataloger's Disc
448675,Take Pictures of Wildlife
448676,Common
448677,Rare
448678,Epic
448679,Legendary
448682,Stage 1 - Group Event
448683,Stage 2 - Group Event Rare Spawn
448745,Obtain supercharged stormrook
448746,Obtain supercharged stormrook
448751,Gather fuel
448752,Summon your Skyriding Mount or mount Trained Shalewing
448753,Clouds farmed
448795,Useful Scrap located
448837,Complete the race
448838,Complete the race
448839,Complete the race
448840,Complete the race
448841,Complete the race
448842,Complete the race
448843,Complete the race
448844,Complete the race
448845,Complete the race
448846,Complete the race
448847,Complete the race
448848,Complete the race
448849,Complete the race
448853,Complete the race
448854,Complete the race
448856,Complete the race
448858,Complete the race
448859,Complete the race
448860,Complete the race
448865,Complete the race
448866,Complete the race
448867,Complete the race
448868,Complete the race
448870,Complete the race
448922,Rubble destroyed
448957,Lynx Enrichment
448958,Scare Locals
448959,Meat
448961,Ride the Imperial Lynx
449005,Rubble 1 Destroyed
449010,Rubble 2 Destroyed
449020,Rubble 3 Destroyed
449025,Rubble 4 Destroyed
449028,Fuel added
449040,Coreway Repair Rig entered
449115,Disrupt the Glumtooth Gang
449116,
449117,
449118,
449215,Climbing Gear acquired
449216,Find a handhold on the cliff
449217,Collect Radiant Clusters
449237,Kaheti Truffles
449238,
449392,Assist the Arathi in driving back the kobyss
449393,
449395,
449414,
449419,Ride the Cataloger's Disc
449420,Take Pictures of Wildlife
449421,Common
449422,Rare
449423,Epic
449424,Legendary
449513,
449514,
449515,
449542,Duel Arathi Recruits
449558,Talk to Venrie to board the skiff
449559,
449578,
449586,
449587,Excavation Efforts Supported
449588,
449589,
449590,
449591,
449592,
449593,
449594,
449595,
449611,Amber Blooms collected
449612,Rams decorated
449613,Crimson Charger collected
449615,Sparkrubble Ore collected
449617,Cinderbud Destroyed
449623,
449626,Climbing Gear acquired
449627,Find a handhold on the cliff
449628,
449629,Drills refueled
449636,
449638,Kobyss attackers slain
449640,
449650,Ride the Cataloger's Disc
449651,Take Pictures of Wildlife
449652,Common
449653,Rare
449654,Epic
449655,Legendary
449660,Nerubian Burrow Destroyed
449666,
449667,Blackpowder Barrel Placed
449670,Fallen Defenders Honored
449686,
449687,
449691,Royal Preservatory Maintained
449692,
449733,Play with orphan
449734,Play Tag
449735,Throw Rock
449736,Who is scariest?
449737,Hide and Seek
449738,Scary Monster
449739,Floor is Undersea
449742,Hide and Seek - Hard Mode
449743,Floor is undersea - Hard Mode
449746,Defeat the Awakened Custodian in a Pet Battle
449747,Defeat Collector Dyna in a Pet Battle
449748,Defeat the Friendhaver Grem in a Pet Battle
449749,Defeat Kyrie in a Pet Battle
449750,Defeat Ziriak in a Pet Battle
449751,Defeat Zaedu in a Pet Battle
449752,Defeat Guttergunk in a Pet Battle
449753,Defeat the Haywire Servobot in a Pet Battle
449793,
449794,
449817,Razormouth Grubs gathered
449827,Rescue Spiderlings
449828,Protect Egg Sacs
449832,
449837,Supplies Delivered
449858,
449864,Food placed
449872,
449873,
449874,
449890,Cinderbees subdued
449891,
449892,
449893,
449894,
449895,
449896,
449897,
449898,
449899,Ride the Shrouded Skysilk
449900,Take Pictures of Nerubian Forces
449901,Common
449902,Rare
449903,Epic
449904,Legendary
449906,Ride the Shrouded Skysilk
449908,Take Pictures of Discordance
449909,Common
449910,Rare
449911,Epic
449912,Legendary
449916,
449921,Arathi's End disrupted
449922,Elites slain
449923,Normals slain
449925,Cocooned Arathi freed
449926,Nerubian Burrow destroyed
449927,
449930,
449931,Lost tomes collected
449942,Flow of Magic fixed
449948,Leaking pipes patched
449950,
449956,Liberate the Warrens
449957,
449958,
449959,Balloon Mines
449960,
449961,
449962,
449967,Set Prisoners in Caves Free
449971,Dyeworks laborers slain
449972,Different dyebaths visited
449977,Salien Gutters scavenged
449978,
449979,Conscripted Ascendants Freed
449981,Salien Gutters scavenged
449982,
449984,
449994,
449999,Plushes brought to safety
450004,Pale Weavelashers slain
450005,Ward 01
450006,
450007,Sea Gull habitat cut back
450008,
450009,
450010,Warding Shadelings slain
450011,Ward 02
450012,Ward  03
450014,
450017,Earthenworks Distuptions Thwarted
450018,
450019,
450020,
450021,
450022,
450029,Battle turned against the nerubians.
450030,
450031,
450032,
450033,
450034,Arathi rescued
450039,Mine destroyed
450040,Deposit a total of 10 ore across the bridge to the west
450057,Kobolds slain
450058,
450059,Kobold Tunnels blown up
450129,Speak with a Firebath Attendant
450130,Firebaths purified
450141,
450173,Opal-Mining Tools
450174,Nerubians slain
450217,
450231,Pick up an ore bucket
450250,Participation Credit Residential
450251,Participation Credit Services
450252,Participation Credit Royal
450253,
450254,
450255,
450284,
450299,
450322,Colossals Slain
450325,Gather Bleak Chum to bait Frothing Waters
450333,Nerubians slain
450336,Fly through rings to gain Holy Lance
450404,
450417,Bugs placed
450500,Clear the Shadowmire
450501,[DNT] T0
450553,Hungry Ramolith mounted
450554,Scrumptious Grass consumed
450566,Pilfered Cinderbrew recovered
450567,
450575,Lost Cogwalker returned
450579,Hunt Vanishing Nightmares
450580,Find and befriend a lost lynx
450597,Destroy excess mineral deposits
450598,Kill skardyn and collect earthen memory gems
450599,
450600,
450623,Climbing Gear acquired
450624,Find a handhold on the cliff
450628,Ancient Celestite collected
450639,Salt bricks kicked into the spring
450646,Silkworkers slain
450647,
450648,
450649,
450650,
450651,
450728,Gather fuel
450731,Wagon looted
450732,Puzzle looted
450733,Awakened Elementals defeated
450781,Fungarian 2
450782,
450785,[DNT] T1
450786,[DNT] T2
450787,[DNT] T3
450794,Wield the Gift of Pure Flame
450795,
450846,
450847,
450849,Torch lit
450850,Arathi groups rallied
450851,
450852,
450853,
450854,
450855,
450913,Skittershaws destroyed
450914,Appropriate a Skiff
450949,Water Trough filled
450950,Food Trough filled
450952,
451031,Discordant creatures slain
451032,
451033,
451034,
451035,
451037,
451053,Rumor gleaned
451065,Obtain stacks of Unseeming Shift
451072,
451073,
451074,
451098,Drill 01 Fueled
451099,Drill 02 Fueled
451100,Drill 03 Fueled
451165,Kobyss Slain
451187,Dull gems collected
451188,Gems heat treated
451239,
451302,Find and befriend a lost lynx
451304,Light's Gambit won
451311,Kill Monsters
451312,Kill Monsters
451313,Kill Monsters
451317,Difficulty level selected
451318,1of3
451322,Kobold Tunnels Destroyed
451324,2of3
451325,3of3
451330,Breakers Escorted
451364,
451365,
451366,
451367,
451400,Defeat hostile creatures and retrieve earthen tools
451401,
451402,
451422,Goblins Slain
451423,Salvage Reclaimed
451429,Climbing Gear acquired
451430,Find a handhold on the cliff
451431,Collect Swarmite Egg
451448,
451449,
451453,
