ID,Name_lang,Description_lang
2484,Sentinel Talondras,"Talondras is one of the refti, a titan-forged race crafted by Keeper Tyr to work in harmony with dragonkind. Fiercely loyal to their maker, the refti were sometimes sent to distant shores to carry out important missions. Sentinel Talondras was charged with defending the route to the disc holding Tyr's memories, and is determined to keep the unworthy from laying claim to her maker's legacy."
2485,Kokia Blazehoof,"As Primalist forces assault the Ruby Life Pools from all sides, it falls to Kokia and her Blazebound lieutenants to capture precious eggs from overwhelmed defenders, all while spreading flame and havoc as they go."
2486,The Primal Council,"These masters of the elements are ruthless in their pursuit of power. Embar Firepath is as merciless as the fire she commands. Opalfang wields the might of the earth to crush her enemies. Kadros Icewrath is cold and cruel, while his sibling Dathea Stormlash is as wild and unpredictable as a raging storm."
2487,Bromach,"The burly Bromach is chieftain of the Stonevault troggs, a brutal bunch who believe that Uldaman's treasures belong to them. While Bromach has a particular distaste for meddling dwarves, he's determined that no outsiders will get past him."
2488,Melidrussa Chillworn,Melidrussa Chillworn leads the Primalist infusion efforts in the Ruby Life Pools. Her fervent belief is that she is protecting young dragon eggs from the influence of the titans and cleansing them from the stain of Order magic. She will stop at nothing to fulfill her calling and return the eggs to what she believes is their natural state.
2489,Forgemaster Gorek,"As one of the Djaradin's most distinguished craftsmen, Forgemaster Gorek now resides in his sweltering chamber of the black dragon barracks. There, he harnesses the igneous power of the massive forge to construct deadly weaponry."
2490,"Chargath, Bane of Scales","This veteran dragon hunter's title was given ages ago as a mark of legend. While the Qalashi hunters under his command train, he plans their next offensive and awaits with eager anticipation the opportunity to display his expertise."
2491,Kurog Grimtotem,"Once a prized pupil of Magatha Grimtotem, this master of the primal elements is preparing to unleash his most devastating creations. If Kurog is not stopped, his entities of storm, fire, ice, and earth will wreak havoc across the whole of Azeroth."
2492,Leymor,"Leymor was born of a humble seedling that Malygos found in a pool of ley energy. Once but a small sprout in Sindragosa's garden, over millenia Leymor has shot up like a weed. Left to its own devices, the looming giant would surely overrun the entirety of the Azure Vault."
2493,Broodkeeper Diurna,Broodkeeper Diurna is the fierce guardian of the Primalist Clutchwarren. She devotes her considerable strength to protect the unhatched and seeks vengeance for the one she lost.
2494,Magmatusk,"The djaradin discovered many of Neltharion's secrets while plundering Neltharus. An experimental potion gone awry created Magmatusk, a behemoth of a mammoth bent on sheer destruction."
2495,Crawth,"The Lish Llrath, or Talon Toss, arena is quite literally for the birds these days. Crawth has taken up residence in the center of the arena and has no immediate plans to move out soon. Let's see if we can get her to play ball... and leave."
2497,The Raging Tempest,"Violent storm winds ravage the Ohn'ahran plains. Balakar's stormcasters have coalesced the tempest's fury into an avatar of the storm. The Raging Tempest continues to gather power, not just to devastate the battlefield but the entire Dragon Isles. Unchecked, Primalist chaos will reign on the plains."
2498,Granyth,"Granyth casts his shadow over the plains of Ohn'ahra, appearing as an omen of death and destruction. As battles between centaur clans rage across the plains, he knows it is time to destroy his ancient enemies once and for all. Soon he will land on the battlefield. Clan Shikaar's ballistae will be ready."
2499,Raszageth the Storm-Eater,"Raszageth devoutly believes that dragonkind was meant to be as wild and free as the storm itself. Should she succeed at freeing her fellow Incarnates from their ancient prison, Raszageth and her kin will topple the Aspects and scour the world clean of every trace of the titans' influence."
2500,Terros,"Primalists sought to pull Terros, an unyielding force of destruction, from the elemental plane. However, their ritual was interrupted. Trapped between two worlds, this hulking terror seeks to free himself and obliterate everything in his path."
2501,Warlord Sargha,"Leader of the Qalash djaradin, Warlord Sargha has been in search of anything that would increase the power of her clan and help take down their draconic enemies. In the hoard at the heart of Neltharus, she may have found exactly what the djaradin need."
2502,"Dathea, Ascended","Driven manic by her defeat, Dathea strikes a bargain with Raszageth to attain even greater power. Imbued with a fraction of the Incarnate's strength, Dathea gains control of the wind itself and unleashes its ferocity to tear her enemies apart."
2503,Kyrakka and Erkhart Stormvein,"Kyrakka and Erkhart roam the skies above the Ruby Life Pools coordinating attacks on the shrine below, while also taking out any interfering dragons. If left unchecked they burn the Life Pools to the ground and blow the remaining ash away in a cleansing elemental storm."
2504,Watcher Irideus,"Tasked by Keeper Tyr to protect and maintain the Halls of Infusion, Watcher Irideus has performed his duties to perfection... until now. Caught off guard by the Primalists' incursion, he was overwhelmed by the elemental forces they unleashed. A mistake he does not intend to make again."
2505,Azureblade,"As security for the Vault, Azureblade refused to leave when it was sealed, choosing duty over safety. When the blue dragons failed to return, her bitter resignation drove her to eventual madness. Extending her own life with the magics she was sworn to protect, Azureblade now claims ownership over all the blue dragonflight left behind."
2506,"Basrikron, The Shale Wing","Basrikron is significantly heavier than his kin, and as such prefers life on the ground to soaring through the air. Basrikron's surroundings are his to conquer, and allow him to perfect his craft. He speaks and the ground obeys, allowing him to bring to bear the full might of the earth upon those foolish enough to face him."
2507,Gulping Goliath,"Deep within the caverns of the Halls of Infusion lurks the Gulping Goliath. Sire to countless generations of hornswogs, the Goliath and his brood have thrived upon the unprocessed waters of the wellspring. Driven by an insatiable hunger, he will eagerly devour any creature that strays too close to his lair."
2508,Umbrelskul,"Millenia ago, Umbrelskul unwittingly meddled with raw arcane power. Riddled with crystalline growths, he was taken to the Azure Vault until a cure could be found. Sadly, the Vault was sealed away before the research was completed, leaving Umbrelskul sleeping in stasis... until now."
2509,Vexamus,"As one of the most tenured professors in the academy, Maxdormu uses his powers as a bronze dragon to help bring his history lessons to life. 

While this proves to be quite an educational and fun experience, it can occasionally go awry. Vexamus is one of Professor Maxdormu's favorite lessons, but if any historical detail is inaccurate he will be quick to scold any rowdy students."
2510,Khajin the Unyielding,Khajin the Unyielding seethes with hatred for Keeper Tyr for tampering with the ancient wellspring beneath Tyrhold. Waters that once flowed with the eternal essence of Azeroth have been polluted by Order magic. Khajin would see the world freed from the malignant legacy of the titans... at any cost.
