ID,Display_lang
214650,Firebird's Hauberk
214651,Firebird's Boots
214652,Firebird's Helm
214653,Firebird's Gauntlets
214654,Firebird's Belt
214655,Firebird's Spaulders
214656,Firebird's Leggings
214657,Legguards of the Witch Doctor
214658,Pauldrons of the Witch Doctor
214659,Chain of the Witch Doctor
214660,Gloves of the Witch Doctor
214661,Headguard of the Witch Doctor
214662,Sabatons of the Witch Doctor
214663,Robeguard of the Witch Doctor
214664,Armbands of the Witch Doctor
214665,Wristguards of the Witch Doctor
214666,Breastplate of the Witch Doctor
214667,Footguards of the Witch Doctor
214668,Helmet of the Witch Doctor
214669,Grips of the Witch Doctor
214670,Girdle of the Witch Doctor
214671,Mantle of the Witch Doctor
214672,Legwraps of the Witch Doctor
214673,Leggings of the Witch Doctor
214674,Spaulders of the Witch Doctor
214675,Belt of the Witch Doctor
214676,Gauntlets of the Witch Doctor
214677,Helm of the Witch Doctor
214678,Boots of the Witch Doctor
214679,Hauberk of the Witch Doctor
214680,Bracers of the Witch Doctor
214681,Armbands of Celestial Harmony
214682,Chestguard of Celestial Harmony
214683,Sabatons of Celestial Harmony
214684,Headguard of Celestial Harmony
214685,Gloves of Celestial Harmony
214686,Chain of Celestial Harmony
214687,Pauldrons of Celestial Harmony
214688,Legguards of Celestial Harmony
214689,Legwraps of Celestial Harmony
214690,Mantle of Celestial Harmony
214691,Girdle of Celestial Harmony
214692,Grips of Celestial Harmony
214693,Helmet of Celestial Harmony
214694,Footguards of Celestial Harmony
214695,Breastplate of Celestial Harmony
214696,Wristguards of Celestial Harmony
214697,Bracers of Celestial Harmony
214698,Hauberk of Celestial Harmony
214699,Boots of Celestial Harmony
214700,Helm of Celestial Harmony
214701,Gauntlets of Celestial Harmony
214702,Belt of Celestial Harmony
214703,Spaulders of Celestial Harmony
214704,Leggings of Celestial Harmony
214705,Nightwatcher's Legguards
214706,Nightwatcher's Pauldrons
214707,Nightwatcher's Chain
214708,Nightwatcher's Gloves
214709,Nightwatcher's Headguard
214710,Nightwatcher's Sabatons
214711,Nightwatcher's Chestguard
214712,Nightwatcher's Armbands
214713,Stonefang Wristguards
214714,Stonefang Breastplate
214715,Stonefang Footguards
214716,Stonefang Helmet
214717,Stonefang Grips
214718,Stonefang Girdle
214719,Stonefang Mantle
214720,Stonefang Legwraps
214721,Crimsonscale Leggings
214722,Crimsonscale Spaulders
214723,Crimsonscale Belt
214724,Crimsonscale Gauntlets
214725,Crimsonscale Helm
214726,Crimsonscale Boots
214727,Crimsonscale Hauberk
214728,Crimsonscale Bracers
214729,Jade Guardian's Armbands
214730,Jade Guardian's Breastplate
214731,Jade Guardian's Sabatons
214732,Jade Guardian's Helmet
214733,Jade Guardian's Gloves
214734,Jade Guardian's Chain
214735,Jade Guardian's Pauldrons
214736,Jade Guardian's Legguards
214737,Greenstone Legguards
214738,Greenstone Pauldrons
214739,Greenstone Girdle
214740,Greenstone Gauntlets
214741,Greenstone Helm
214742,Greenstone Sabatons
214743,Greenstone Bracers
214744,Greenstone Breastplate
214745,Yaungolian Battleplate
214746,Yaungolian Vambraces
214747,Yaungolian Warboots
214748,Yaungolian Greathelm
214749,Yaungolian Handguards
214750,Yaungolian Greatbelt
214751,Yaungolian Spaulders
214752,Yaungolian Legplates
214753,Swarmbreaker's Greaves
214754,Swarmbreaker's Shoulderguards
214755,Swarmbreaker's Waistguard
214756,Swarmbreaker's Grasp
214757,Swarmbreaker's Warhelm
214758,Swarmbreaker's Greatboots
214759,Swarmbreaker's Armguards
214760,Swarmbreaker's Chestguard
214761,Spiritguard's Breastplate
214762,Spiritguard's Bracers
214763,Spiritguard's Sabatons
214764,Spiritguard's Helm
214765,Spiritguard's Gauntlets
214766,Spiritguard's Girdle
214767,Spiritguard's Pauldrons
214768,Spiritguard's Legguards
214769,Sunsoul Legplates
214770,Sunsoul Spaulders
214771,Sunsoul Greatbelt
214772,Sunsoul Handguards
214773,Sunsoul Greathelm
214774,Sunsoul Warboots
214775,Sunsoul Vambraces
214776,Sunsoul Battleplate
214777,Steel Sentinel's Chestguard
214778,Steel Sentinel's Armguards
214779,Steel Sentinel's Greatboots
214780,Steel Sentinel's Warhelm
214781,Steel Sentinel's Grasp
214782,Steel Sentinel's Waistguard
214783,Steel Sentinel's Shoulderguards
214784,Steel Sentinel's Greaves
214785,Highpeak Legguards
214786,Highpeak Pauldrons
214787,Highpeak Girdle
214788,Highpeak Gauntlets
214789,Highpeak Helm
214790,Highpeak Sabatons
214791,Highpeak Bracers
214792,Highpeak Breastplate
214793,Bladesworn Battleplate
214794,Bladesworn Vambraces
214795,Bladesworn Warboots
214796,Bladesworn Greathelm
214797,Bladesworn Handguards
214798,Bladesworn Greatbelt
214799,Bladesworn Spaulders
214800,Bladesworn Legplates
214801,Shan'ze Greaves
214802,Shan'ze Shoulderguards
214803,Shan'ze Waistguard
214804,Shan'ze Grasp
214805,Shan'ze Warhelm
214806,Shan'ze Greatboots
214807,Shan'ze Armguards
214808,Shan'ze Chestguard
214809,Wallwatcher Breastplate
214810,Wallwatcher Bracers
214811,Wallwatcher Sabatons
214812,Wallwatcher Helm
214813,Wallwatcher Gauntlets
214814,Wallwatcher Girdle
214815,Wallwatcher Pauldrons
214816,Wallwatcher Legguards
214817,Legplates of the Lost Catacomb
214818,Spaulders of the Lost Catacomb
214819,Greatbelt of the Lost Catacomb
214820,Handguards of the Lost Catacomb
214821,Greathelm of the Lost Catacomb
214822,Warboots of the Lost Catacomb
214823,Vambraces of the Lost Catacomb
214824,Battleplate of the Lost Catacomb
214825,Chestguard of the Lost Catacomb
214826,Armguards of the Lost Catacomb
214827,Greatboots of the Lost Catacomb
214828,Warhelm of the Lost Catacomb
214829,Grasp of the Lost Catacomb
214830,Waistguard of the Lost Catacomb
214831,Shoulderguards of the Lost Catacomb
214832,Greaves of the Lost Catacomb
214833,Legguards of the Lost Catacomb
214834,Pauldrons of the Lost Catacomb
214835,Girdle of the Lost Catacomb
214836,Gauntlets of the Lost Catacomb
214837,Helm of the Lost Catacomb
214838,Sabatons of the Lost Catacomb
214839,Bracers of the Lost Catacomb
214840,Breastplate of the Lost Catacomb
214841,Battleplate of the All-Consuming Maw
214842,Vambraces of the All-Consuming Maw
214843,Warboots of the All-Consuming Maw
214844,Greathelm of the All-Consuming Maw
214845,Handguards of the All-Consuming Maw
214846,Greatbelt of the All-Consuming Maw
214847,Spaulders of the All-Consuming Maw
214848,Legplates of the All-Consuming Maw
214849,Greaves of the All-Consuming Maw
214850,Shoulderguards of the All-Consuming Maw
214851,Waistguard of the All-Consuming Maw
214852,Grasp of the All-Consuming Maw
214853,Warhelm of the All-Consuming Maw
214854,Greatboots of the All-Consuming Maw
214855,Armguards of the All-Consuming Maw
214856,Chestguard of the All-Consuming Maw
214857,Breastplate of the All-Consuming Maw
214858,Bracers of the All-Consuming Maw
214859,Sabatons of the All-Consuming Maw
214860,Helm of the All-Consuming Maw
214861,Gauntlets of the All-Consuming Maw
214862,Girdle of the All-Consuming Maw
214863,Pauldrons of the All-Consuming Maw
214864,Legguards of the All-Consuming Maw
214865,Legplates of Cyclopean Dread
214866,Spaulders of Cyclopean Dread
214867,Greatbelt of Cyclopean Dread
214868,Handguards of Cyclopean Dread
214869,Greathelm of Cyclopean Dread
214870,Warboots of Cyclopean Dread
214871,Vambraces of Cyclopean Dread
214872,Battleplate of Cyclopean Dread
214873,Chestguard of Cyclopean Dread
214874,Armguards of Cyclopean Dread
214875,Greatboots of Cyclopean Dread
214876,Warhelm of Cyclopean Dread
214877,Grasp of Cyclopean Dread
214878,Waistguard of Cyclopean Dread
214879,Shoulderguards of Cyclopean Dread
214880,Greaves of Cyclopean Dread
214881,Legguards of Cyclopean Dread
214882,Pauldrons of Cyclopean Dread
214883,Girdle of Cyclopean Dread
214884,Gauntlets of Cyclopean Dread
214885,Helm of Cyclopean Dread
214886,Sabatons of Cyclopean Dread
214887,Bracers of Cyclopean Dread
214888,Breastplate of Cyclopean Dread
214889,White Tiger Battleplate
214890,White Tiger Vambraces
214891,White Tiger Warboots
214892,White Tiger Greathelm
214893,White Tiger Handguards
214894,White Tiger Greatbelt
214895,White Tiger Spaulders
214896,White Tiger Legplates
214897,White Tiger Greaves
214898,White Tiger Shoulderguards
214899,White Tiger Waistguard
214900,White Tiger Grasp
214901,White Tiger Warhelm
214902,White Tiger Greatboots
214903,White Tiger Armguards
214904,White Tiger Chestguard
214905,White Tiger Sabatons
214906,White Tiger Bracers
214907,White Tiger Legguards
214908,White Tiger Helm
214909,White Tiger Breastplate
214910,White Tiger Gauntlets
214911,White Tiger Pauldrons
214912,White Tiger Girdle
214913,Lightning Emperor's Greatbelt
214914,Lightning Emperor's Spaulders
214915,Lightning Emperor's Handguards
214916,Lightning Emperor's Battleplate
214917,Lightning Emperor's Greathelm
214918,Lightning Emperor's Legplates
214919,Lightning Emperor's Vambraces
214920,Lightning Emperor's Warboots
214921,Lightning Emperor's Greatboots
214922,Lightning Emperor's Armguards
214923,Lightning Emperor's Greaves
214924,Lightning Emperor's Warhelm
214925,Lightning Emperor's Chestguard
214926,Lightning Emperor's Grasp
214927,Lightning Emperor's Shoulderguards
214928,Lightning Emperor's Waistguard
214929,Lightning Emperor's Girdle
214930,Lightning Emperor's Pauldrons
214931,Lightning Emperor's Gauntlets
214932,Lightning Emperor's Breastplate
214933,Lightning Emperor's Helm
214934,Lightning Emperor's Legguards
214935,Lightning Emperor's Bracers
214936,Lightning Emperor's Sabatons
214937,Warboots of Winged Triumph
214938,Vambraces of Winged Triumph
214939,Legplates of Winged Triumph
214940,Greathelm of Winged Triumph
214941,Battleplate of Winged Triumph
214942,Handguards of Winged Triumph
214943,Spaulders of Winged Triumph
214944,Greatbelt of Winged Triumph
214945,Waistguard of Winged Triumph
214946,Shoulderguards of Winged Triumph
214947,Grasp of Winged Triumph
214948,Chestguard of Winged Triumph
214949,Warhelm of Winged Triumph
214950,Greaves of Winged Triumph
214951,Armguards of Winged Triumph
214952,Greatboots of Winged Triumph
214953,Sabatons of Winged Triumph
214954,Bracers of Winged Triumph
214955,Legguards of Winged Triumph
214956,Helm of Winged Triumph
214957,Breastplate of Winged Triumph
214958,Gauntlets of Winged Triumph
214959,Pauldrons of Winged Triumph
214960,Girdle of Winged Triumph
214961,Greatbelt of Resounding Rings
214962,Spaulders of Resounding Rings
214963,Handguards of Resounding Rings
214964,Battleplate of Resounding Rings
214965,Greathelm of Resounding Rings
214966,Legplates of Resounding Rings
214967,Vambraces of Resounding Rings
214968,Warboots of Resounding Rings
214969,Greatboots of Resounding Rings
214970,Armguards of Resounding Rings
214971,Greaves of Resounding Rings
214972,Warhelm of Resounding Rings
214973,Chestguard of Resounding Rings
214974,Grasp of Resounding Rings
214975,Shoulderguards of Resounding Rings
214976,Waistguard of Resounding Rings
214977,Girdle of Resounding Rings
214978,Pauldrons of Resounding Rings
214979,Crushers of Resounding Rings
214980,Breastplate of Resounding Rings
214981,Helm of Resounding Rings
214982,Legguards of Resounding Rings
214983,Bracers of Resounding Rings
214984,Sabatons of Resounding Rings
214985,Warboots of Resounding Rings
214986,Vambraces of Resounding Rings
214987,Legplates of Resounding Rings
214988,Greathelm of Resounding Rings
214989,Battleplate of Resounding Rings
214990,Gauntlets of Resounding Rings
214991,Spaulders of Resounding Rings
214992,Greatbelt of Resounding Rings
214993,Waistguard of the Last Mogu
214994,Shoulderguards of the Last Mogu
214995,Handguards of the Last Mogu
214996,Chestguard of the Last Mogu
214997,Warhelm of the Last Mogu
214998,Greaves of the Last Mogu
214999,Armguards of the Last Mogu
215000,Greatboots of the Last Mogu
215001,Sabatons of the Last Mogu
215002,Bracers of the Last Mogu
215003,Legguards of the Last Mogu
215004,Helm of the Last Mogu
215005,Breastplate of the Last Mogu
215006,Grasp of the Last Mogu
215007,Pauldrons of the Last Mogu
215008,Girdle of the Last Mogu
215009,Greatbelt of the Last Mogu
215010,Spaulders of the Last Mogu
215011,Gauntlets of the Last Mogu
215012,Battleplate of the Last Mogu
215013,Greathelm of the Last Mogu
215014,Legplates of the Last Mogu
215015,Vambraces of the Last Mogu
215016,Warboots of the Last Mogu
215017,Greatboots of the Prehistoric Marauder
215018,Armguards of the Prehistoric Marauder
215019,Greaves of the Prehistoric Marauder
215020,Warhelm of the Prehistoric Marauder
215021,Chestguard of the Prehistoric Marauder
215022,Handguards of the Prehistoric Marauder
215023,Shoulderguards of the Prehistoric Marauder
215024,Waistguard of the Prehistoric Marauder
215025,Girdle of the Prehistoric Marauder
215026,Pauldrons of the Prehistoric Marauder
215027,Grasp of the Prehistoric Marauder
215028,Breastplate of the Prehistoric Marauder
215029,Helm of the Prehistoric Marauder
215030,Legguards of the Prehistoric Marauder
215031,Bracers of the Prehistoric Marauder
215032,Sabatons of the Prehistoric Marauder
215033,Greatbelt of the Prehistoric Marauder
215034,Spaulders of the Prehistoric Marauder
215035,Gauntlets of the Prehistoric Marauder
215036,Battleplate of the Prehistoric Marauder
215037,Greathelm of the Prehistoric Marauder
215038,Legplates of the Prehistoric Marauder
215039,Vambraces of the Prehistoric Marauder
215040,Warboots of the Prehistoric Marauder
215041,Cliffbreaker Greatboots
215042,Cliffbreaker Armguards
215043,Cliffbreaker Greaves
215044,Cliffbreaker Warhelm
215045,Cliffbreaker Chestguard
215046,Cliffbreaker Handguards
215047,Cliffbreaker Shoulderguards
215048,Cliffbreaker Waistguard
215049,Everbright Girdle
215050,Everbright Pauldrons
215051,Everbright Grasp
215052,Everbright Breastplate
215053,Everbright Helm
215054,Everbright Legguards
215055,Everbright Bracers
215056,Everbright Sabatons
215057,Gatecrasher Greatbelt
215058,Gatecrasher Spaulders
215059,Gatecrasher Gauntlets
215060,Gatecrasher Battleplate
215061,Gatecrasher Greathelm
215062,Gatecrasher Legplates
215063,Gatecrasher Vambraces
215064,Gatecrasher Warboots
215065,Cragchewer Waistguard
215066,Cragchewer Shoulderguards
215067,Cragchewer Handguards
215068,Cragchewer Chestguard
215069,Cragchewer Warhelm
215070,Cragchewer Greaves
215071,Cragchewer Armguards
215072,Cragchewer Greatboots
215073,Nightsky Robe
215075,Nightsky Gloves
215076,Nightsky Leggings
215077,Nightsky Slippers
215078,Nightsky Belt
215079,Nightsky Bands
215080,Bands of Wisdom
215081,Belt of Wisdom
215082,Slippers of Wisdom
215083,Leggings of Wisdom
215084,Gloves of Wisdom
215086,Robe of Wisdom
215087,Serene Bands
215088,Serene Belt
215089,Serene Slippers
215090,Serene Leggings
215091,Serene Gloves
215093,Serene Robe
215094,Belt of Precarious Balance
215095,Slippers of Precarious Balance
215096,Leggings of Precarious Balance
215097,Robe of Precarious Balance
215098,Robe of Hushed Wisdom
215099,Leggings of Hushed Wisdom
215100,Slippers of Hushed Wisdom
215101,Belt of Hushed Wisdom
215102,Robe of Quiet Reflection
215103,Leggings of Quiet Reflection
215104,Slippers of Quiet Reflection
215105,Belt of Quiet Reflection
215106,Robe of Humbling Gravity
215107,Leggings of Humbling Gravity
215108,Slippers of Humbling Gravity
215109,Belt of Humbling Gravity
215117,Storyteller's Glasses
215120,Radiant Loupes
215121,Incanter's Shard
215122,Novelist's Specs
215124,Extravagant Loupes
215125,Enchanter's Crystal
215469,Haromm's Frozen Battleaxe
215470,Haromm's Frozen Battleaxe
215471,Haromm's Frozen Battleaxe
215472,Haromm's Frozen Battleaxe
215473,Malkorok's Headtaker
215474,Malkorok's Headtaker
215475,Malkorok's Headtaker
215476,Malkorok's Headtaker
215477,Korven's Crescent
215478,Korven's Crescent
215479,Korven's Crescent
215480,Korven's Crescent
215481,"Elegion, the Star Cleaver"
215482,"Elegion, the Star Cleaver"
215483,"Elegion, the Star Cleaver"
215484,Boggeo's Ceremonial Axe
215485,Shomi's Hatchet
215486,Jinyu Waraxe
215487,Hozen Waraxe
215488,Mountainscaler Hatchet
215489,Wasteland Hacker
215490,Snowdrift Battleaxe
215491,Dubious Waraxe
215492,Axe of Iron Might
215493,Scalebreaker Battleaxe
215494,Yaungol Cleaver
215495,Yaungol Hatchet
215496,Yaungol Axe
215497,"Kura-Kura, Kazra'jin's Headtaker"
215498,"Kura-Kura, Kazra'jin's Headtaker"
215499,"Kura-Kura, Kazra'jin's Headtaker"
215500,"Kura-Kura, Kazra'jin's Headtaker"
215501,"Xal'atoh, Malformed Image of Gorehowl"
215502,"Xal'atoh, Malformed Image of Gorehowl"
215503,"Xal'atoh, Malformed Image of Gorehowl"
215504,"Xal'atoh, Malformed Image of Gorehowl"
215505,"Shin'ka, the Tyrant's Greataxe"
215506,"Shin'ka, the Tyrant's Greataxe"
